AS1,AS1_org_id,AS1_org_name,AS2,AS2_org_id,AS2_org_name,Total_CO2,CO2_Normalized
24482,ORG-OA54-AP-APNIC,OneAsiaHost,14928,ADAMS-4-ARIN,"Adams CATV, Inc",43341.15,4.00e-06
61568,@aut-61568-LACNIC,ALOO TELECOM - FSF TECNOLOGIA SA,14537,CL-1379-ARIN,Continent 8 LLC,43341.15,4.00e-06
63296,IFTL-5-ARIN,Amarillo Wireless,25091,ORG-AI47-RIPE,IP-Max SA,43341.15,4.00e-06
399078,SL-2033-ARIN,9STONE LLC,1299,ORG-TCA32-RIPE,Arelion Sweden AB,43341.15,4.00e-06
17494,ORG-BTTB1-AP-APNIC,Bangladesh Telegraph & Telephone Board,37100,ORG-SL75-AFRINIC,SEACOM Limited,43343.33,4.00e-06
29140,ORG-HG5-RIPE,Hostserver GmbH,2854,ORG-GORC1-RIPE,LLC Orange Business Services,43345.29,4.00e-06
37100,ORG-SL75-AFRINIC,SEACOM Limited,14593,SETC-3-ARIN,Space Exploration Technologies Corporation,43346.61,4.00e-06
14840,@aut-61889-LACNIC,BR.Digital Provider,262655,@aut-262655-LACNIC,Tribunal Regional do Trabalho 5a Região,43348.2,4.00e-06
267460,,,269433,@aut-269433-LACNIC,LINK TELECOM SERVIÇOS DE INTERNET LTDA.,43348.2,4.00e-06
269096,@aut-269096-LACNIC,NORTH TELECOMUNICACOES EIRELI,272479,@aut-272479-LACNIC,ERNESSON RODRIGUES LTDA,43348.2,4.00e-06
42695,ORG-CNHA1-RIPE,Cleura AB,47692,ORG-NIDG1-RIPE,Nessus GmbH,43349.8,4.00e-06
26677,ORANO-ARIN,ORION,395704,CCAAT-1-ARIN,Canadore College of Applied Arts and Technology,43352.88,4.00e-06
57976,ORG-BEI2-RIPE,"Blizzard Entertainment, Inc",12779,ORG-INS2-RIPE,IT.Gate S.p.A.,43359.3,4.00e-06
680,ORG-DV1-RIPE,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,8648,ORG-DIG4-RIPE,dogado GmbH,43361.64,4.00e-06
3214,ORG-XG42-RIPE,xTom GmbH,62365,ORG-DTSO1-RIPE,SachsenGigaBit GmbH,43361.64,4.00e-06
15366,ORG-CGI1-RIPE,DNS:NET Internet Service GmbH,24482,ORG-OA54-AP-APNIC,OneAsiaHost,43361.64,4.00e-06
21412,ORG-UKRT1-RIPE,"UAB ""Cgates""",34927,ORG-IG165-RIPE,iFog GmbH,43361.64,4.00e-06
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,10282,GONE-ARIN,GLOBAL ONE,43361.64,4.00e-06
35625,ORG-EFS19-RIPE,Eurofiber France SAS,62336,ORG-PG85-RIPE,PURtel.com GmbH,43361.64,4.00e-06
37009,ORG-MMTL1-AFRINIC,"MTC - Mobile Telecommunications, Ltd.",24961,ORG-MMIA3-RIPE,WIIT AG,43361.64,4.00e-06
39642,ORG-TSA1-RIPE,Norlys Digital A/S,1836,ORG-GCA1-RIPE,green.ch AG,43361.64,4.00e-06
48282,ORG-HTL17-RIPE,Hosting technology LTD,39351,ORG-SA1601-RIPE,31173 Services AB,43361.64,4.00e-06
62255,ORG-BD255-RIPE,BiMajLink d.o.o.,17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,43361.64,4.00e-06
63199,CDSC-1-ARIN,"CDS Global Cloud Co., Ltd",35710,ORG-WESG2-RIPE,weber.digital GmbH,43361.64,4.00e-06
39702,ORG-SIBG1-RIPE,S-IT Verwaltungs GmbH trading as S-IT Informationstechnologie Betreiber GmbH & Co. KG im Nordschwarzwald,25091,ORG-AI47-RIPE,IP-Max SA,43362.36,4.00e-06
42708,ORG-GISA2-RIPE,GleSYS AB,43350,ORG-NE3-RIPE,NForce Entertainment B.V.,43363.26,4.00e-06
49981,ORG-WA106-RIPE,WorldStream B.V.,14630,INVESC-1-ARIN,"Invesco Group Services, Inc.",43363.5,4.00e-06
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,15598,ORG-IEG12-RIPE,NorthC Deutschland GmbH,43365.42,4.00e-06
3303,ORG-SI1-RIPE,Swisscom (Schweiz) AG,47869,CL-1763-ARIN,ColoHouse LLC,43369.56,4.00e-06
58057,ORG-SA4302-RIPE,Securebit AG,38880,ORG-MDPL3-AP-APNIC,Micron21 Datacentre Pty Ltd,43377.88,4.00e-06
51185,ORG-MS627-RIPE,MainStreaming SpA,61599,@aut-61599-LACNIC,EAI TELECOMUNICACOES LTDA,43378.14,4.00e-06
559,ORG-SG2-RIPE,SWITCH,8426,ORG-CA48-RIPE,Claranet Limited,43382.42,4.00e-06
49028,ORG-DS353-RIPE,D-LAKE SAS,30781,ORG-JA30-RIPE,Free Pro SAS,43384.0,4.00e-06
264997,@aut-264997-LACNIC,Direct Telecom Ltda,263237,@aut-263237-LACNIC,PowerHost Telecom SPA,43386.88,4.00e-06
42649,ORG-BBNA3-RIPE,Baffin Bay Networks AB,33891,ORG-IICG1-RIPE,Core-Backbone GmbH,43392.96,4.00e-06
57695,ORG-MNI3-RIPE,"Misaka Network, Inc.",49981,ORG-WA106-RIPE,WorldStream B.V.,43395.0,4.00e-06
42689,ORG-INL7-RIPE,Glide Student & Residential Limited,52320,@aut-52320-LACNIC,"GlobeNet Cabos Submarinos Colombia, S.A.S.",43397.09,4.00e-06
39351,ORG-SA1601-RIPE,31173 Services AB,12615,ORG-GCN3-RIPE,Global Communication Net Plc,43401.6,4.00e-06
4455,ORG-IRL14-RIPE,IX Reach Ltd,59891,ORG-FA509-RIPE,FSIT AG,43406.2,4.00e-06
2119,ORG-NA38-RIPE,Telenor Norge AS,49408,ORG-SAB6-RIPE,Securitas AB,43413.66,4.00e-06
174,COGC-ARIN,Cogent Communications,212608,ORG-CS682-RIPE,CLOUDTEL SRL,43417.03,4.00e-06
3257,ORG-GCI2-RIPE,GTT Communications Inc.,58082,ORG-MS107-RIPE,Messagenet S.p.A.,43417.03,4.00e-06
25160,ORG-VL110-RIPE,Vorboss Limited,49709,ORG-VS181-RIPE,Videobyte S.r.l.,43417.03,4.00e-06
60798,ORG-SDGS1-RIPE,Servereasy Srl,33891,ORG-IICG1-RIPE,Core-Backbone GmbH,43417.03,4.00e-06
3214,ORG-XG42-RIPE,xTom GmbH,7522,@aut-7522-JPNIC,"STNet, Incorporated",43421.57,4.00e-06
25151,ORG-CMH1-RIPE,Cyso Group B.V.,13030,ORG-ISA1-RIPE,Init7 (Switzerland) Ltd.,43427.16,4.00e-06
15830,ORG-TP3-RIPE,Equinix (EMEA) Acquisition Enterprises B.V.,35600,ORG-VS282-RIPE,Vedege SAS,43428.94,4.00e-06
48573,ORG-PPD3-RIPE,PHAETON PLUS d.o.o,25091,ORG-AI47-RIPE,IP-Max SA,43428.96,4.00e-06
12337,ORG-NNA1-RIPE,noris network AG,29140,ORG-HG5-RIPE,Hostserver GmbH,43431.46,4.00e-06
11664,@aut-11664-LACNIC,Techtel LMDS Comunicaciones Interactivas S.A.,263206,@aut-263206-LACNIC,COFARMEN (COOPERATIVA FARMACEUTICA MENDOZA),43432.95,4.00e-06
35280,ORG-ANS21-RIPE,F5 Networks SARL,17961,@aut-17961-APNIC,"mitene internet co.,ltd.",43433.28,4.00e-06
47794,ORG-ATCL3-RIPE,Etihad Atheeb Telecom Company,37100,ORG-SL75-AFRINIC,SEACOM Limited,43437.08,4.01e-06
21574,@aut-21574-LACNIC,Century Telecom Ltda,23106,@aut-23106-LACNIC,AMERICAN TOWER DO BRASIL-COMUNICAÇÂO MULTIMÍDIA LT,43439.76,4.01e-06
174,COGC-ARIN,Cogent Communications,35834,ORG-CH3-RIPE,CCP ehf.,43443.34,4.01e-06
174,COGC-ARIN,Cogent Communications,204264,ORG-PIL21-RIPE,Pure IP Limited,43443.34,4.01e-06
786,ORG-UA23-RIPE,Jisc Services Limited,8943,ORG-KNL2-RIPE,Jump Networks Ltd,43443.34,4.01e-06
1267,ORG-IA36-RIPE,WIND TRE S.P.A.,206067,ORG-HUL1-RIPE,Hutchison 3G UK Limited,43443.34,4.01e-06
1299,ORG-TCA32-RIPE,Arelion Sweden AB,39202,ORG-GMP1-RIPE,Global Radio Limited,43443.34,4.01e-06
8468,ORG-CHL10-RIPE,Cityfibre Limited,7195,@aut-273993-LACNIC,EDGEUNO S.A.S,43443.34,4.01e-06
13009,ORG-RSL38-RIPE,Redcentric Solutions Ltd,20764,ORG-CR2-RIPE,CJSC RASCOM,43443.34,4.01e-06
48945,ORG-IFNL1-RIPE,OPEN FIBRE NETWORKS (WHOLESALE) LIMITED,37468,ORG-AC4-AFRINIC,Angola Cables,43443.34,4.01e-06
2914,NTTAM-1-ARIN,"NTT America, Inc.",6336,TURNI-4-ARIN,Turn Inc.,43448.49,4.01e-06
60171,ORG-WAIE1-RIPE,AFR-IX TELECOM S.A.,2906,SS-144-ARIN,Netflix Streaming Services Inc.,43450.8,4.01e-06
10429,@family-56339,TELEFÔNICA BRASIL S.A,28295,@aut-28295-LACNIC,Diagnosticos da America S.A.,43451.41,4.01e-06
12956,ORG-TDC1-RIPE,TELEFONICA GLOBAL SOLUTIONS SL,61610,@aut-61610-LACNIC,ELEA DATA CENTERS,43451.41,4.01e-06
16735,@aut-53006-LACNIC,ALGAR TELECOM S/A,270770,@aut-270770-LACNIC,Sanasa Sociedade de Abastecimento de Agua e Saneam,43451.41,4.01e-06
22381,@aut-28329-LACNIC,Megatelecom Telecomunicacoes Ltda,53232,@aut-53232-LACNIC,Banner Serviços de Telecom e Internet Ltda.,43451.41,4.01e-06
267576,@aut-267576-LACNIC,Conet Telecom,273500,@aut-273500-LACNIC,YPN TECNOLOGIA LTDA,43451.41,4.01e-06
24482,ORG-OA54-AP-APNIC,OneAsiaHost,41364,ORG-CTIT2-RIPE,CONSORZIO TOP IX - TORINO E PIEMONTE EXCHANGE POINT CC,43451.52,4.01e-06
24641,ORG-FCSS1-RIPE,FASTER CZ spol. s r.o.,49580,ORG-MA374-RIPE,"Monet +, a.s.",43455.3,4.01e-06
37721,ORG-VTS1-AFRINIC,Virtual Technologies & Solutions,42000,ORG-KS29-RIPE,Futruy s.r.o.,43455.3,4.01e-06
15525,ORG-PP3-RIPE,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,200656,ORG-NSNO1-RIPE,Nokia Solutions and Networks Oy,43456.23,4.01e-06
44066,ORG-AISG3-RIPE,firstcolo GmbH,13237,ORG-GVNG1-RIPE,euNetworks GmbH,43461.39,4.01e-06
28716,ORG-ES264-RIPE,Retelit Digital Services S.p.A.,52551,@aut-52551-LACNIC,SAMM Sociedade de Atividades em Multimidia LTDA,43463.36,4.01e-06
199081,ORG-LL67-RIPE,Lancom Ltd.,206735,ORG-NA1352-RIPE,NOVELCOM E.E.,43465.3,4.01e-06
62642,BNL-32-ARIN,"Bigleaf Networks, Inc.",17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,43466.55,4.01e-06
37100,ORG-SL75-AFRINIC,SEACOM Limited,12041,AFILI-2-ARIN,"Afilias, Inc.",43468.06,4.01e-06
55329,ORG-TL9-AP-APNIC,Telcotech Ltd,13237,ORG-GVNG1-RIPE,euNetworks GmbH,43471.36,4.01e-06
210937,ORG-XG49-RIPE,Xiufeng Guo,17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,43473.16,4.01e-06
8359,ORG-ZM1-RIPE,MTS PJSC,3741,ORG-DD1-AFRINIC,Dimension Data,43478.04,4.01e-06
206610,ORG-MS378-RIPE,Mixvoip S.A.,206504,ORG-RS219-RIPE,RCARRE S.A.,43482.26,4.01e-06
42708,ORG-GISA2-RIPE,GleSYS AB,62005,ORG-BO78-RIPE,BlueVPS OU,43483.44,4.01e-06
3786,@aut-9688-APNIC,LG DACOM Corporation,9857,@aut-9857-APNIC,KOREA GAS CORPORATION,43498.35,4.01e-06
3786,@aut-9688-APNIC,LG DACOM Corporation,55613,@aut-55613-APNIC,KOREA APPRAISAL BOARD,43498.35,4.01e-06
29632,ORG-NL366-RIPE,Netassist Limited,51184,ORG-FTG3-RIPE,Fonira Telekom GmbH,43499.52,4.01e-06
41960,ORG-IA661-RIPE,Nextpertise B.V.,35598,ORG-IC132-RIPE,INETCOM CARRIER LLC,43500.0,4.01e-06
29691,ORG-NISA1-RIPE,Nine Internet Solutions AG,57204,ORG-SRW2-RIPE,Stephan Roland Wolf,43517.4,4.01e-06
12703,ORG-EA50-RIPE,Pulsant (Scotland) Ltd,212483,ORG-LECL2-RIPE,LEVEL EIGHTY-SIX COMMUNICATIONS LTD,43517.88,4.01e-06
55805,ORG-MC1-AP-APNIC,MobiCom Corporation,38001,ORG-NEPL1-AP-APNIC,NewMedia Express Pte Ltd,43519.04,4.01e-06
2119,ORG-NA38-RIPE,Telenor Norge AS,44136,ORG-OWA2-RIPE,ODERLAND Webbhotell AB,43521.3,4.01e-06
39351,ORG-SA1601-RIPE,31173 Services AB,45102,@aut-37963-APNIC,"Hangzhou Alibaba Advertising Co.,Ltd.",43523.54,4.01e-06
3356,LPL-141-ARIN,"Level 3 Parent, LLC",40053,ELECTR-60-ARIN,"Electronic Arts, Inc.",43527.69,4.01e-06
13657,EGAT-ARIN,E-Gate Communications Inc.,14007,SOSK-ARIN,Skyway West,43527.69,4.01e-06
21949,BNFD-ARIN,Beanfield Technologies Inc.,16995,NTG-22-ARIN,Sable Voice Services Inc.,43527.69,4.01e-06
32453,ICAC-ARIN,ICA Canada On-Line Inc.,395482,WTCC-4-ARIN,Welded Tube of Canada Corp.,43527.69,4.01e-06
12337,ORG-NNA1-RIPE,noris network AG,25220,ORG-AG15-RIPE,equada network GmbH,43530.52,4.01e-06
63949,ORG-ATI1-AP-APNIC,"Akamai Technologies, Inc.",31133,ORG-OM1-RIPE,PJSC MegaFon,43539.21,4.01e-06
12337,ORG-NNA1-RIPE,noris network AG,42541,ORG-FA448-RIPE,Fiberby ApS,43544.32,4.01e-06
20940,ORG-AT1-RIPE,Akamai International B.V.,43727,ORG-CJSC21-RIPE,JSC KVANT-TELEKOM,43547.68,4.02e-06
24748,ORG-AS25-RIPE,Atman Sp. z o.o.,15694,ORG-AS25-RIPE,Atman Sp. z o.o.,43550.28,4.02e-06
12338,ORG-EA20-RIPE,Euskaltel S.A.,48187,ORG-AFAD1-RIPE,ARABAKO FORU ALDUNDIA / DIPUTACION FORAL DE ALAVA,43552.7,4.02e-06
15699,ORG-AES7-RIPE,"Adam EcoTech, S.A",207026,ORG-QIS5-RIPE,Quopiam Informatica SL,43552.7,4.02e-06
15704,ORG-PTS1-RIPE,XTRA TELECOM S.A.,205827,ORG-CSDB1-RIPE,ConectaT Servicios de Banda Ancha SL,43552.7,4.02e-06
29691,ORG-NISA1-RIPE,Nine Internet Solutions AG,44919,ORG-AG43-RIPE,eqipe GmbH,43554.0,4.02e-06
10429,@family-56339,TELEFÔNICA BRASIL S.A,52705,@aut-52705-LACNIC,FRANET TELECOM,43554.62,4.02e-06
14840,@aut-61889-LACNIC,BR.Digital Provider,61910,@aut-61910-LACNIC,Dvoranem E Fernandes Ltda,43554.62,4.02e-06
36351,IBMC-24-ARIN,IBM Cloud,52873,@aut-52873-LACNIC,Softdados Telecomunicações,43554.62,4.02e-06
51185,ORG-MS627-RIPE,MainStreaming SpA,53115,@aut-53115-LACNIC,ISPX Solucoes em Telecomunicacoes SPE Ltda,43554.62,4.02e-06
263444,@aut-263444-LACNIC,Open X Tecnologia Ltda,263338,@aut-263338-LACNIC,VEXNET TELECON INFORMÁTICA LTDA,43554.62,4.02e-06
270417,@aut-270417-LACNIC,UP Down Telecom Ltda,271694,@aut-271694-LACNIC,MANALINK PROVEDOR DE INTERNET - LTDA,43554.62,4.02e-06
3326,ORG-DL9-RIPE,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",50303,ORG-TMPO1-RIPE,"Ternopil Municipal Public Organization ""Ternopil Education Communication Center""",43555.7,4.02e-06
35213,ORG-TM168-RIPE,"TOV ""Kompjuternie Merezhi""",39667,ORG-SDS32-RIPE,Sheinichenko Denis Sergeevich,43555.7,4.02e-06
48323,ORG-NSYS1-RIPE,PP Neiron Systems,59652,ORG-GL528-RIPE,GOLFSTREAM.NET LLC,43555.7,4.02e-06
49824,ORG-OP11-RIPE,"PC ""Astra-net""",48957,ORG-TRCL1-RIPE,"Joint Ukrainian American Enterprise ""Telecommunications Resource Center"" ltd",43555.7,4.02e-06
59577,ORG-LNL41-RIPE,LinkCom Networks LLC,24482,ORG-OA54-AP-APNIC,OneAsiaHost,43555.7,4.02e-06
16735,@aut-53006-LACNIC,ALGAR TELECOM S/A,394684,GDU-3-ARIN,GOLD DATA USA INC,43565.76,4.02e-06
20712,ORG-AAL2-RIPE,Andrews & Arnold Ltd,49544,ORG-IA772-RIPE,i3D.net B.V,43566.88,4.02e-06
132337,ORG-ANSP1-AP-APNIC,AXCLUSIVE PTE. LTD.,13194,ORG-BGIS1-RIPE,"UAB ""Bite Lietuva""",43567.6,4.02e-06
1103,ORG-SB3-RIPE,SURF B.V.,9136,ORG-WG5-RIPE,Wobcom GmbH,43569.32,4.02e-06
1103,ORG-SB3-RIPE,SURF B.V.,28725,ORG-EPSS1-RIPE,CETIN a.s.,43569.32,4.02e-06
3356,LPL-141-ARIN,"Level 3 Parent, LLC",51752,ORG-WBET2-RIPE,"Wachttoren-, Bijbel en Traktaatgenootschap Kerkgenootschap",43569.32,4.02e-06
9145,ORG-ETG2-RIPE,EWE TEL GmbH,1140,ORG-SIDN1-RIPE,Stichting Internet Domeinregistratie Nederland,43569.32,4.02e-06
12779,ORG-INS2-RIPE,IT.Gate S.p.A.,31673,ORG-UIB2-RIPE,Uniserver Internet B.V.,43569.32,4.02e-06
13194,ORG-BGIS1-RIPE,"UAB ""Bite Lietuva""",50300,ORG-CL129-RIPE,CustodianDC Limited,43569.32,4.02e-06
50581,ORG-UTGL1-RIPE,Ukrainian Telecommunication Group LLC,47160,ORG-MS374-RIPE,MOJI SAS,43569.32,4.02e-06
262589,@aut-262589-LACNIC,SAMM TECNOLOGIA E TELECOMUNICACOES S.A,13194,ORG-BGIS1-RIPE,"UAB ""Bite Lietuva""",43569.32,4.02e-06
2119,ORG-NA38-RIPE,Telenor Norge AS,39351,ORG-SA1601-RIPE,31173 Services AB,43571.75,4.02e-06
3267,ORG-CR1-RIPE,"SCIENTIFIC RESEARCH INSTITUTE FOR SYSTEM ANALYSIS OF THE NATIONAL RESEARCH CENTRE ""KURCHATOV INSTITUTE""",51562,ORG-FMRC1-RIPE,Federal Medical Research Center of Almazova,43572.4,4.02e-06
12389,ORG-JR8-RIPE,PJSC Rostelecom,49712,ORG-ZA46-RIPE,"JSC ""TBM""",43572.4,4.02e-06
25549,ORG-CJCA1-RIPE,JSC Avantel,50452,ORG-CBAC1-RIPE,Bank Accept JSC,43572.4,4.02e-06
29076,ORG-SO181-RIPE,Citytelecom LLC,50822,ORG-LT22-RIPE,"LLC ""Ostankino Telecom""",43572.4,4.02e-06
31376,ORG-STC2-RIPE,Smart Telecom Limited,50082,ORG-EA434-RIPE,JSC Eureca,43572.4,4.02e-06
48614,ORG-IL439-RIPE,ITSOFT LLC,24482,ORG-OA54-AP-APNIC,OneAsiaHost,43572.4,4.02e-06
30950,ORG-BBA1-RIPE,Eviny Digital AS,15765,ORG-MAII1-RIPE,Tafjord Connect AS,43572.75,4.02e-06
1828,UG-210-ARIN,Unitas Global,64098,ORG-FSGP1-AP-APNIC,Field Solutions Group Pty Ltd,43575.61,4.02e-06
17766,ORG-NAPP1-AP-APNIC,Nexon Asia Pacific Pty Ltd,64073,ORG-VOL1-AP-APNIC,Vetta Online Ltd,43575.61,4.02e-06
18200,ORG-ODPE1-AP-APNIC,Office des Postes et des Telecomm. de Nouvelle Caledonie,49544,ORG-IA772-RIPE,i3D.net B.V,43575.61,4.02e-06
1241,ORG-FS5-RIPE,Nova Telecommunications & Media Single Member S.A,20932,ORG-TS3-RIPE,Services Industriels de Geneve,43577.82,4.02e-06
20485,ORG-CJSC19-RIPE,Joint Stock Company TransTeleCom,20928,ORG-TNG3-AFRINIC,The Noor Group,43581.14,4.02e-06
58243,ORG-TA633-RIPE,TELE AG,1764,ORG-NLTU1-RIPE,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,43584.0,4.02e-06
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,18001,ORG-DAP1-AP-APNIC,Dialog Axiata Plc,43586.4,4.02e-06
18978,ENZUI-ARIN,Enzu Inc,37468,ORG-AC4-AFRINIC,Angola Cables,43588.68,4.02e-06
60476,ORG-DTPL1-RIPE,Digital Transformation Plus LLC,49544,ORG-IA772-RIPE,i3D.net B.V,43594.74,4.02e-06
41327,ORG-TSS43-RIPE,Fiber Telecom S.p.A.,47864,ORG-VB116-RIPE,V-NET B.V.,43599.42,4.02e-06
45437,ORG-RWTS1-AP-APNIC,Real World Technology Solutions Pty Ltd,1764,ORG-NLTU1-RIPE,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,43603.6,4.02e-06
57695,ORG-MNI3-RIPE,"Misaka Network, Inc.",23576,@aut-23576-APNIC,NAVER Cloud Corp.,43603.92,4.02e-06
13768,PER1-ARIN,Aptum Technologies,20340,ISPHON-1-ARIN,"ISPHONE, INC.",43611.25,4.02e-06
58299,ORG-OG36-RIPE,Openfactory GmbH,45474,ORG-NL15-AP-APNIC,NEXUSGUARD LIMITED,43613.88,4.02e-06
42831,ORG-UDSL2-RIPE,UK Dedicated Servers Limited,34177,ORG-CA944-RIPE,CELESTE SAS,43621.28,4.02e-06
24482,ORG-OA54-AP-APNIC,OneAsiaHost,55701,@aut-55701-APNIC,PT. Usaha Adisanggoro,43625.24,4.02e-06
37721,ORG-VTS1-AFRINIC,Virtual Technologies & Solutions,37697,ORG-WL4-AFRINIC,"WEBMASTERS, LDA.",43626.75,4.02e-06
34288,ORG-KZ1-RIPE,Kantonsschule Zug,21269,ORG-CWTA1-RIPE,Christian Wittenhorst trading as Progon Network Engineering,43627.2,4.02e-06
22894,@family-55718,Network Information Center México,28500,@family-55718,Network Information Center México,43634.7,4.02e-06
5580,ORG-ICNB1-RIPE,GTT Communications Netherlands B.V.,63399,SC-1300-ARIN,"Dialpad, Inc.",43636.68,4.02e-06
56911,ORG-WSDG3-RIPE,Warian S.R.L.,37497,ORG-NPL3-AFRINIC,Network Platforms (PTY) LTD,43641.81,4.02e-06
23650,ORG-CT1-AP-APNIC,China Telecom,24409,@family-50697,China Internet Network Infomation Center,43644.9,4.02e-06
7617,ORG-CDTD1-AP-APNIC,Companhia de Telecomunicacoes de Macau,8359,ORG-ZM1-RIPE,MTS PJSC,43647.36,4.02e-06
8359,ORG-ZM1-RIPE,MTS PJSC,9584,ORG-DL2-AP-APNIC,Diyixian.com Limited,43647.36,4.02e-06
9304,ORG-HGCL2-AP-APNIC,HGC Global Communications Limited,4594,ORG-ISL10-AP-APNIC,Internet Solutions Limited,43647.36,4.02e-06
15924,ORG-BIHA1-RIPE,Vodafone Net Iletisim Hizmetler AS,41999,ORG-OA1286-RIPE,OOO ALL UP NET,43647.75,4.02e-06
48070,ORG-DL63-RIPE,DSM (GB) Limited,16552,TIGGE-ARIN,Tiggee LLC,43647.84,4.02e-06
174,COGC-ARIN,Cogent Communications,25358,ORG-NA345-RIPE,Novso SARL,43649.84,4.02e-06
3257,ORG-GCI2-RIPE,GTT Communications Inc.,6738,ORG-DRIS1-RIPE,DRI SAS,43649.84,4.02e-06
33182,DIMEN-6-ARIN,"HostDime.com, Inc.",34549,ORG-LIGC3-RIPE,meerfarbig GmbH & Co. KG,43654.08,4.03e-06
12390,ORG-TCL3-RIPE,KCOM GROUP LIMITED,34549,ORG-LIGC3-RIPE,meerfarbig GmbH & Co. KG,43654.23,4.03e-06
17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,206067,ORG-HUL1-RIPE,Hutchison 3G UK Limited,43654.23,4.03e-06
24482,ORG-OA54-AP-APNIC,OneAsiaHost,41811,ORG-CGL4-RIPE,CONVERGENCE (GROUP NETWORKS) LIMITED,43654.23,4.03e-06
35575,ORG-VGL3-RIPE,Vaioni Group Ltd,37468,ORG-AC4-AFRINIC,Angola Cables,43654.23,4.03e-06
57099,ORG-BCL21-RIPE,Boundless Networks Limited,24482,ORG-OA54-AP-APNIC,OneAsiaHost,43654.23,4.03e-06
35280,ORG-ANS21-RIPE,F5 Networks SARL,397423,TTL-100-ARIN,Tier.Net Technologies LLC,43655.16,4.03e-06
61621,@aut-61621-LACNIC,Norte.Net Telecomunicações Ltda,6057,@aut-6057-LACNIC,Administracion Nacional de Telecomunicaciones,43657.83,4.03e-06
262901,@aut-262901-LACNIC,Vcnet Provedora de Internet Ltda.,269604,@aut-269604-LACNIC,JNETCOM TELECOM,43657.83,4.03e-06
264479,@aut-264479-LACNIC,Turbozone Internet,263903,@aut-263903-LACNIC,INFORBARRA TELECOM,43657.83,4.03e-06
50607,ORG-SNRR2-RIPE,Stowarzyszenie e-Poludnie,52079,ORG-ISC1-RIPE,INTERDUO BUJEK KLOPOTEK SOWA SPOLKA JAWNA,43663.58,4.03e-06
1257,ORG-TA44-RIPE,Tele2 Sverige AB,197425,ORG-ABUS1004-RIPE,Saab AB,43664.58,4.03e-06
24482,ORG-OA54-AP-APNIC,OneAsiaHost,37904,@aut-37904-APNIC,"BBIX, Inc.",43668.72,4.03e-06
139428,@aut-139428-APNIC,PT.LEXXA DATA INDONUSA,139963,@aut-139963-APNIC,PT.MURNI MAKMUR ABADI,43675.52,4.03e-06
139958,@aut-139958-APNIC,PT Fakta Jabbar Industri,142374,@aut-142374-APNIC,PT Solusi Integra Datakom,43675.52,4.03e-06
140481,@aut-140481-APNIC,PT Tonggak Teknologi Netikom,141606,@aut-141606-APNIC,PT Sembilan Mediadata Nusaraya,43675.52,4.03e-06
141137,@aut-141137-APNIC,PT Media Cepat Indonesia,141959,@aut-141959-APNIC,PT Arta Flash Sintesa Nusantara,43675.52,4.03e-06
33353,SIEL-3-ARIN,Sony Interactive Entertainment LLC,14630,INVESC-1-ARIN,"Invesco Group Services, Inc.",43680.38,4.03e-06
12353,ORG-VTCP1-RIPE,Vodafone Portugal - Communicacoes Pessoais S.A.,200942,ORG-NS269-RIPE,"ATEP - Amkor Technology Portugal, S.A.",43680.81,4.03e-06
50316,ORG-TDS3-RIPE,Net Global Srl,24961,ORG-MMIA3-RIPE,WIIT AG,43686.03,4.03e-06
3303,ORG-SI1-RIPE,Swisscom (Schweiz) AG,6866,ORG-CTA2-RIPE,Cyprus Telecommunications Authority,43687.28,4.03e-06
39251,ORG-NL288-RIPE,NETGUARD LLC,49544,ORG-IA772-RIPE,i3D.net B.V,43688.4,4.03e-06
20932,ORG-TS3-RIPE,Services Industriels de Geneve,12731,ORG-IIPH1-RIPE,IPHH Internet Port Hamburg GmbH,43691.7,4.03e-06
1299,ORG-TCA32-RIPE,Arelion Sweden AB,39605,ORG-ISS11-RIPE,Iguane Solutions SAS,43694.02,4.03e-06
13030,ORG-ISA1-RIPE,Init7 (Switzerland) Ltd.,51468,ORG-OA356-RIPE,One.com A/S,43698.33,4.03e-06
12334,ORG-GGDC1-RIPE,"R Cable y Telecable Telecomunicaciones, S.A.U.",199949,ORG-GPO1-RIPE,Grupo On Seguridad SL,43698.85,4.03e-06
3300,ORG-CNS3-RIPE,British Telecommunications PLC,52320,@aut-52320-LACNIC,"GlobeNet Cabos Submarinos Colombia, S.A.S.",43700.72,4.03e-06
174,COGC-ARIN,Cogent Communications,204760,ORG-MS534-RIPE,MOMIT SRL,43704.56,4.03e-06
5405,ORG-IG211-RIPE,Inter.link GmbH,60798,ORG-SDGS1-RIPE,Servereasy Srl,43704.56,4.03e-06
