AS1,AS2,CO2_per_link,Count,Total_CO2,Relation,Source
174,3320,312.48,486034,151875904.32,0,bgp
174,3326,278.58,37141,10346739.78,-1,bgp
174,3330,120.01,1351,162133.51,-1,bgp
174,3356,372.67,4264506,1589253451.02,0,bgp
174,3360,353.28,7983,2820234.24,-1,bgp
174,3389,383.55,2341,897890.55,-1,bgp
174,3399,57.7,320828,18511775.6,-1,bgp
174,3401,383.55,394,151118.7,-1,bgp
174,3450,383.55,1016,389686.8,-1,bgp
174,3457,267.5,239,63932.5,-1,bgp
174,3464,383.55,2241,859535.55,-1,bgp
174,3479,383.55,4722,1811123.1,-1,bgp
174,3491,378.1,2412801,912280058.1,0,bgp
174,3512,383.55,686,263115.3,-1,bgp
174,3580,382.19,2112,807185.28,-1,bgp
174,3599,383.55,546,209418.3,-1,bgp
174,3653,383.55,662,253910.1,-1,bgp
174,3663,383.55,9500,3643725.0,-1,bgp
174,3685,383.55,3401,1304453.55,-1,bgp
174,3701,383.55,4081,1565267.55,-1,bgp
174,3714,383.55,3193,1224675.15,-1,bgp
174,3741,639.61,315272,201651123.92,-1,bgp
174,3755,383.55,1108,424973.4,-1,bgp
174,3777,383.55,247,94736.85,-1,bgp
174,3778,383.55,1237,474451.35,-1,bgp
174,3782,383.55,168,64436.4,-1,bgp
174,3786,418.36,222379,93034478.44,-1,bgp
174,3789,383.55,1195,458342.25,-1,bgp
174,3795,383.55,324,124270.2,-1,bgp
174,3819,383.55,1019,390837.45,-1,bgp
174,3851,383.55,196,75175.8,-1,bgp
174,3853,383.55,113,43341.15,-1,bgp
174,3855,330.38,6580,2173900.4,-1,bgp
174,3927,369.32,341,125938.12,-1,bgp
174,4010,383.55,152,58299.6,-1,bgp
174,4058,537.13,4445,2387542.85,-1,bgp
174,4134,451.37,887197,400454109.89,-1,bgp
174,4136,386.07,3440,1328080.8,-1,bgp
174,4190,383.55,148,56765.4,-1,bgp
174,4195,385.37,1371,528342.27,-1,bgp
174,4213,386.76,40754,15762017.04,-1,bgp
174,4224,383.55,674,258512.7,-1,bgp
174,4226,383.55,3401,1304453.55,-1,bgp
174,4230,251.07,266007,66786377.49,-1,bgp
174,4246,383.55,825,316428.75,-1,bgp
174,4255,383.55,344,131941.2,-1,bgp
174,4261,383.55,2120,813126.0,-1,bgp
174,4314,383.55,6864,2632687.2,-1,bgp
174,4374,383.55,116,44491.8,-1,bgp
174,4385,383.55,129,49477.95,-1,bgp
174,4455,243.82,2117,516166.94,-1,bgp
174,4474,383.55,782,299936.1,-1,bgp
174,4508,174.81,265,46324.65,-1,bgp
174,4538,559.55,6125,3427243.75,-1,bgp
174,4544,383.55,2031,778990.05,-1,bgp
174,4546,349.55,2192,766213.6,-1,bgp
174,4563,383.55,764,293032.2,-1,bgp
174,4581,383.55,9592,3679011.6,-1,bgp
174,4646,681.99,932,635614.68,-1,bgp
174,4651,467.18,36013,16824553.34,-1,bgp
174,4657,444.15,55360,24588144.0,-1,bgp
174,4761,541.17,57540,31138921.8,-1,bgp
174,4764,493.58,39980,19733328.4,-1,bgp
174,4766,398.61,194639,77585051.79,-1,bgp
174,4773,453.4,1288,583979.2,-1,bgp
174,4775,489.9,12811,6276108.9,-1,bgp
174,4788,461.81,46335,21397966.35,-1,bgp
174,4800,541.21,17754,9608642.34,-1,bgp
174,4818,594.6,2321,1380066.6,-1,bgp
174,4837,458.91,488481,224168815.71,-1,bgp
174,4857,474.73,3091,1467390.43,-1,bgp
174,4867,383.55,888,340592.4,-1,bgp
174,4886,383.55,819,314127.45,-1,bgp
174,4888,383.55,344,131941.2,-1,bgp
174,4889,383.55,569,218239.95,-1,bgp
174,4890,383.55,330,126571.5,-1,bgp
174,4894,383.55,301,115448.55,-1,bgp
174,4897,383.55,305,116982.75,-1,bgp
174,4903,383.55,344,131941.2,-1,bgp
174,4913,318.13,8976,2855534.88,-1,bgp
174,4917,383.55,205,78627.75,-1,bgp
174,4927,383.55,213,81696.15,-1,bgp
174,4965,383.55,624,239335.2,-1,bgp
174,4972,383.55,4127,1582910.85,-1,bgp
174,5008,383.55,851,326401.05,-1,bgp
174,5009,383.55,1104,423439.2,-1,bgp
174,5022,383.55,62,23780.1,-1,bgp
174,5033,383.55,152,58299.6,-1,bgp
174,5050,383.55,6922,2654933.1,-1,bgp
174,5056,383.55,48196,18485575.8,-1,bgp
174,5069,383.55,342,131174.1,-1,bgp
174,5108,383.55,1061,406946.55,-1,bgp
174,5377,202.8,1317,267087.6,-1,bgp
174,5390,253.31,411,104110.41,-1,bgp
174,5391,175.88,39179,6890802.52,-1,bgp
174,5392,287.53,16,4600.48,-1,bgp
174,5398,235.57,108350,25524009.5,-1,bgp
174,5400,257.94,28187,7270554.78,0,bgp
174,5410,75.0,2892,216900.0,-1,bgp
174,5416,731.59,46084,33714593.56,-1,bgp
174,5436,44.18,271,11972.78,-1,bgp
174,5459,210.89,545,114935.05,-1,bgp
174,5466,302.6,2577,779800.2,-1,bgp
174,5486,567.26,1363,773175.38,-1,bgp
174,5500,209.37,956,200157.72,-1,bgp
174,5511,274.65,702745,193008914.25,0,bgp
174,5538,136.22,2541,346135.02,-1,bgp
174,5564,210.89,358,75498.62,-1,bgp
174,5578,138.05,24202,3341086.1,-1,bgp
174,5587,210.89,1141,240625.49,-1,bgp
174,5610,413.47,34133,14112971.51,-1,bgp
174,5631,212.79,735,156400.65,-1,bgp
174,5639,682.11,22870,15599855.7,-1,bgp
174,5650,383.38,211113,80936501.94,-1,bgp
174,5661,383.55,421,161474.55,-1,bgp
174,5690,174.81,15772,2757103.32,-1,bgp
174,5696,383.55,366,140379.3,-1,bgp
174,5697,383.55,226,86682.3,-1,bgp
174,5713,531.61,30031,15964779.91,-1,bgp
174,5716,383.55,1721,660089.55,-1,bgp
174,5719,383.55,1352,518559.6,-1,bgp
174,5723,383.55,149,57148.95,-1,bgp
174,5724,383.55,3,1150.65,-1,bgp
174,5742,383.55,20977,8045728.35,-1,bgp
174,5760,383.55,975,373961.25,-1,bgp
174,5769,263.11,28735,7560465.85,-1,bgp
174,6057,282.35,522409,147502181.15,-1,bgp
174,6059,383.55,3607,1383464.85,-1,bgp
174,6074,383.55,331,126955.05,-1,bgp
174,6082,383.55,1530,586831.5,-1,bgp
174,6103,383.55,688,263882.4,-1,bgp
174,6109,383.55,4296,1647730.8,-1,bgp
174,6122,383.55,9656,3703558.8,-1,bgp
174,6124,383.55,347,133091.85,-1,bgp
174,6128,383.55,31154,11949116.7,-1,bgp
174,6147,263.27,688,181129.76,-1,bgp
174,6169,383.55,913,350181.15,-1,bgp
174,6181,383.55,6858,2630385.9,-1,bgp
174,6199,383.55,380,145749.0,-1,bgp
174,6200,383.55,54,20711.7,-1,bgp
174,6205,414.92,14885,6176084.2,-1,bgp
174,6206,322.5,37715,12163087.5,-1,bgp
174,6208,533.97,992,529698.24,-1,bgp
174,6220,364.6,9837,3586570.2,-1,bgp
174,6231,383.55,342,131174.1,-1,bgp
174,6253,384.38,183,70341.54,-1,bgp
174,6300,383.55,14614,5605199.7,-1,bgp
174,6305,383.55,5,1917.75,-1,bgp
174,6315,384.21,1958,752283.18,-1,bgp
174,6325,383.55,21503,8247475.65,-1,bgp
174,6327,262.96,181893,47830583.28,-1,bgp
174,6336,421.08,156,65688.48,-1,bgp
174,6341,383.55,1288,494012.4,-1,bgp
174,6343,383.55,1004,385084.2,-1,bgp
174,6364,354.69,15122,5363622.18,-1,bgp
174,6379,383.55,1810,694225.5,-1,bgp
174,6391,251.52,3047,766381.44,-1,bgp
174,6400,566.05,9910,5609555.5,-1,bgp
174,6405,377.14,4288,1617176.32,-1,bgp
174,6424,252.38,460808,116298723.04,-1,bgp
174,6434,383.55,171,65587.05,-1,bgp
174,6453,318.71,1331476,424354715.96,0,bgp
174,6461,303.12,1272176,385621989.12,0,bgp
174,6503,441.63,159798,70571590.74,-1,bgp
174,6507,330.51,172,56847.72,0,bgp
174,6536,383.55,745,285744.75,-1,bgp
174,6561,174.81,408,71322.48,-1,bgp
174,6566,383.55,92,35286.6,-1,bgp
174,6620,383.55,5768,2212316.4,-1,bgp
174,6621,381.38,77143,29420797.34,-1,bgp
174,6653,383.55,525,201363.75,-1,bgp
174,6667,199.04,97727,19451582.08,-1,bgp
174,6674,319.76,42,13429.92,-1,bgp
174,6677,249.45,3599,897770.55,-1,bgp
174,6697,360.47,13318,4800739.46,-1,bgp
174,6698,307.23,985,302621.55,-1,bgp
174,6700,673.16,7955,5354987.8,-1,bgp
174,6713,513.39,334630,171795695.7,-1,bgp
174,6718,296.15,1152,341164.8,-1,bgp
174,6738,44.18,2024,89420.32,-1,bgp
174,6752,106.44,3823,406920.12,-1,bgp
174,6758,104.57,37701,3942393.57,-1,bgp
174,6759,323.12,1376,444613.12,-1,bgp
174,6762,311.91,1336154,416759794.14,0,bgp
174,6764,227.65,757,172331.05,-1,bgp
174,6768,273.8,1684,461079.2,-1,bgp
174,6772,36.6,1963,71845.8,-1,bgp
174,6774,250.86,13595,3410441.7,-1,bgp
174,6775,136.06,246,33470.76,-1,bgp
174,6776,36.6,728,26644.8,-1,bgp
174,6810,407.47,2930,1193887.1,-1,bgp
174,6823,456.32,5144,2347310.08,-1,bgp
174,6830,265.05,1147907,304252750.35,0,bgp
174,6849,256.43,9955,2552760.65,-1,bgp
174,6866,379.65,7436,2823077.4,0,bgp
174,6876,282.55,3722,1051651.1,-1,bgp
174,6893,37.59,335114,12596935.26,-1,bgp
174,6894,267.64,430208,115140869.12,-1,bgp
174,6908,255.12,7100,1811352.0,-1,bgp
174,6913,383.55,1035,396974.25,-1,bgp
174,6924,383.55,323,123886.65,-1,bgp
174,6977,383.55,1015,389303.25,-1,bgp
174,7018,346.53,731872,253615604.16,0,bgp
174,7040,174.81,13691,2393323.71,-1,bgp
174,7049,349.72,167969,58742118.68,-1,bgp
174,7057,260.63,588,153250.44,-1,bgp
174,7065,383.55,2652,1017174.6,-1,bgp
174,7078,383.55,1023,392371.65,-1,bgp
174,7106,383.55,7063,2709013.65,-1,bgp
174,7131,482.11,1468,707737.48,-1,bgp
174,7138,356.37,461,164286.57,-1,bgp
174,7153,383.55,1102,422672.1,-1,bgp
174,7162,103.21,19635,2026528.35,-1,bgp
174,7194,383.55,2214,849179.7,-1,bgp
174,7195,310.47,234983,72955172.01,-1,bgp
174,7203,383.55,24300,9320265.0,-1,bgp
174,7219,383.55,80,30684.0,-1,bgp
174,7221,383.55,4,1534.2,-1,bgp
174,7227,383.55,328,125804.4,-1,bgp
174,7250,383.55,9713,3725421.15,-1,bgp
174,7270,385.99,1401,540771.99,-1,bgp
174,7296,383.55,29681,11384147.55,-1,bgp
174,7297,383.55,1782,683486.1,-1,bgp
174,7310,372.38,343,127726.34,-1,bgp
174,7311,261.39,12650,3306583.5,-1,bgp
174,7341,383.55,1333,511272.15,-1,bgp
174,7354,383.55,2045,784359.75,-1,bgp
174,7362,383.55,344,131941.2,-1,bgp
174,7366,383.55,114,43724.7,-1,bgp
174,7393,383.55,4349,1668058.95,-1,bgp
174,7403,174.81,4126,721266.06,-1,bgp
174,7415,383.55,146,55998.3,-1,bgp
174,7423,383.55,1372,526230.6,-1,bgp
174,7497,559.55,145755,81557210.25,-1,bgp
174,7529,482.32,5388,2598740.16,-1,bgp
174,7545,488.12,1313123,640961598.76,-1,bgp
174,7594,551.59,9699,5349871.41,-1,bgp
174,7632,640.75,57591,36901433.25,-1,bgp
174,7642,448.77,2706,1214371.62,-1,bgp
174,7679,434.86,5921,2574806.06,-1,bgp
174,7713,481.55,501346,241423166.3,-1,bgp
174,7734,257.01,1286,330514.86,-1,bgp
174,7741,242.5,263,63777.5,-1,bgp
174,7761,383.55,322,123503.1,-1,bgp
174,7762,383.55,2369,908629.95,-1,bgp
174,7765,174.81,344,60134.64,-1,bgp
174,7784,383.55,1073,411549.15,-1,bgp
174,7794,265.18,5456,1446822.08,-1,bgp
174,7806,383.55,1112,426507.6,-1,bgp
174,7810,383.55,298,114297.9,-1,bgp
174,7819,383.55,3411,1308289.05,-1,bgp
174,7828,383.55,13587,5211293.85,-1,bgp
174,7835,383.55,690,264649.5,-1,bgp
174,7862,373.85,2381,890136.85,-1,bgp
174,7868,383.55,686,263115.3,-1,bgp
174,7883,174.81,1376,240538.56,-1,bgp
174,7908,368.27,8256,3040437.12,-1,bgp
174,7914,383.55,819,314127.45,-1,bgp
174,7932,383.55,209,80161.95,-1,bgp
174,7941,383.55,114,43724.7,-1,bgp
174,7979,351.91,166893,58731315.63,-1,bgp
174,7985,383.55,344,131941.2,-1,bgp
174,7992,174.81,13909,2431432.29,-1,bgp
174,8001,379.5,6950,2637525.0,-1,bgp
174,8002,385.84,893,344555.12,-1,bgp
174,8015,383.55,2492,955806.6,-1,bgp
174,8025,383.55,5915,2268698.25,-1,bgp
174,8057,383.55,7782,2984786.1,-1,bgp
174,8069,341.92,28503,9745745.76,-1,bgp
174,8075,336.14,2829,950940.06,-1,bgp
174,8100,366.96,23724,8705759.04,-1,bgp
174,8103,383.55,117278,44981976.9,-1,bgp
174,8149,356.96,1565,558642.4,-1,bgp
174,8151,432.11,1725611,745653769.21,-1,bgp
174,8218,181.13,7126,1290732.38,-1,bgp
174,8224,283.24,611,173059.64,-1,bgp
174,8271,36.6,44,1610.4,-1,bgp
174,8280,314.39,27952,8787829.28,-1,bgp
174,8282,210.89,2269,478509.41,-1,bgp
174,8285,139.57,11622,1622082.54,-1,bgp
174,8304,188.94,3309,625202.46,-1,bgp
174,8309,172.07,3259,560776.13,-1,bgp
174,8346,44.18,17104,755654.72,-1,bgp
174,8368,201.83,6148,1240850.84,-1,bgp
174,8374,601.16,3377,2030117.32,-1,bgp
174,8399,92.9,496,46078.4,-1,bgp
174,8422,322.2,3254,1048438.8,-1,bgp
174,8423,245.55,973,238920.15,-1,bgp
174,8444,210.89,352,74233.28,-1,bgp
174,8448,182.82,1731,316461.42,-1,bgp
174,8452,423.86,281276,119221645.36,-1,bgp
174,8462,201.11,4247,854114.17,-1,bgp
174,8487,71.04,1012,71892.48,-1,bgp
174,8518,413.86,5102,2111513.72,-1,bgp
174,8529,396.45,18521,7342650.45,-1,bgp
174,8530,210.89,429,90471.81,-1,bgp
174,8540,127.83,1617,206701.11,-1,bgp
174,8544,440.03,24200,10648726.0,-1,bgp
174,8551,421.98,64582,27252312.36,-1,bgp
174,8553,210.89,833,175671.37,-1,bgp
174,8558,227.65,190,43253.5,-1,bgp
174,8612,287.53,5210,1498031.3,-1,bgp
174,8632,154.32,611,94289.52,-1,bgp
174,8637,165.98,10363,1720050.74,-1,bgp
174,8657,214.27,4391,940859.57,-1,bgp
174,8681,164.94,5268,868903.92,-1,bgp
174,8683,210.89,709,149521.01,-1,bgp
174,8685,469.7,773,363078.1,-1,bgp
174,8687,344.14,143,49212.02,-1,bgp
174,8708,228.05,46569,10620060.45,-1,bgp
174,8728,319.05,3045,971507.25,-1,bgp
174,8739,397.51,2846,1131313.46,-1,bgp
174,8764,237.35,18441,4376971.35,-1,bgp
174,8781,433.15,9450,4093267.5,-1,bgp
174,8788,256.21,566,145014.86,-1,bgp
174,8796,388.35,62609,24314205.15,-1,bgp
174,8798,614.98,384,236152.32,-1,bgp
174,8816,287.53,1089,313120.17,-1,bgp
174,8820,344.14,3442,1184529.88,-1,bgp
174,8821,89.33,1105,98709.65,-1,bgp
174,8839,74.93,267,20006.31,-1,bgp
174,8849,423.28,13301,5630047.28,-1,bgp
174,8855,287.53,100,28753.0,-1,bgp
174,8856,256.21,600,153726.0,-1,bgp
174,8859,332.79,569,189357.51,-1,bgp
174,8860,262.22,1792,469898.24,-1,bgp
174,8881,346.78,19627,6806251.06,-1,bgp
174,8896,64.4,12166,783490.4,-1,bgp
174,8899,344.14,214,73645.96,-1,bgp
174,8902,210.89,263,55464.07,-1,bgp
174,8911,287.53,183,52617.99,-1,bgp
174,8921,44.18,623,27524.14,-1,bgp
174,8926,517.99,9949,5153482.51,-1,bgp
174,8932,268.19,30350,8139566.5,-1,bgp
174,8966,395.98,5812,2301435.76,-1,bgp
174,8978,287.53,202,58081.06,-1,bgp
174,9008,162.12,397,64361.64,-1,bgp
174,9009,299.41,353497,105840536.77,-1,bgp
174,9022,344.14,827,284603.78,-1,bgp
174,9031,140.88,1496,210756.48,-1,bgp
174,9038,444.53,15145,6732406.85,-1,bgp
174,9044,85.91,37992,3263892.72,0,bgp
174,9063,344.14,6730,2316062.2,-1,bgp
174,9086,210.89,169,35640.41,-1,bgp
174,9092,36.6,176,6441.6,-1,bgp
174,9100,36.6,1234,45164.4,-1,bgp
174,9104,287.53,711,204433.83,-1,bgp
174,9119,289.06,3792,1096115.52,-1,bgp
174,9140,210.89,658,138765.62,-1,bgp
174,9141,614.98,30337,18656648.26,-1,bgp
174,9142,210.89,2035,429161.15,-1,bgp
174,9145,311.52,6304,1963822.08,-1,bgp
174,9146,505.4,9227,4663325.8,-1,bgp
174,9150,253.31,1163,294599.53,-1,bgp
174,9153,185.18,813,150551.34,-1,bgp
174,9158,162.22,1830,296862.6,-1,bgp
174,9161,210.89,345,72757.05,-1,bgp
174,9165,146.15,831,121450.65,-1,bgp
174,9166,131.41,1936,254409.76,-1,bgp
174,9168,44.18,178,7864.04,-1,bgp
174,9172,568.97,1376,782902.72,-1,bgp
174,9193,379.52,990,375724.8,-1,bgp
174,9198,651.19,781987,509222114.53,-1,bgp
174,9211,344.14,1035,356184.9,-1,bgp
174,9246,504.56,994,501532.64,-1,bgp
174,9269,522.52,36400,19019728.0,-1,bgp
174,9304,486.77,470288,228922089.76,-1,bgp
174,9381,536.34,41798,22417939.32,-1,bgp
174,9457,414.77,81376,33752323.52,-1,bgp
174,9498,488.74,305164,149145853.36,-1,bgp
174,9500,250.72,2840,712044.8,-1,bgp
174,9505,476.23,49527,23586243.21,-1,bgp
174,9541,355.4,8207,2916767.8,-1,bgp
174,9583,528.32,8181,4322185.92,-1,bgp
174,9658,530.52,19001,10080410.52,-1,bgp
174,9680,467.97,28052,13127494.44,-1,bgp
174,9744,681.99,344,234604.56,-1,bgp
174,9751,501.08,4641,2325512.28,-1,bgp
174,9824,482.34,112344,54188004.96,-1,bgp
174,9829,681.28,119085,81130228.8,-1,bgp
174,9886,482.57,21916,10576004.12,-1,bgp
174,9902,504.51,22186,11193058.86,-1,bgp
174,9908,681.99,17511,11942326.89,-1,bgp
174,9924,532.0,12616,6711712.0,0,bgp
174,9929,501.23,48279,24198883.17,-1,bgp
174,9957,429.65,70724,30386566.6,-1,bgp
174,17400,167.22,941,157354.02,-1,bgp
174,17403,383.55,1233,472917.15,-1,bgp
174,17408,545.73,15463,8438622.99,-1,bgp
174,17433,650.89,14185,9232874.65,-1,bgp
174,17451,669.75,94177,63075045.75,-1,bgp
174,17476,538.4,21184,11405465.6,-1,bgp
174,17494,611.63,12723,7781768.49,-1,bgp
174,17511,432.12,5936,2565064.32,0,bgp
174,17547,498.74,3864,1927131.36,-1,bgp
174,17557,366.11,86915,31820450.65,-1,bgp
174,17579,411.11,20563,8453654.93,-1,bgp
174,17639,500.81,112945,56563985.45,-1,bgp
174,17685,482.32,390,188104.8,-1,bgp
174,17705,141.38,3858,545444.04,-1,bgp
174,17726,497.68,9523,4739406.64,-1,bgp
174,17806,652.5,28042,18297405.0,-1,bgp
174,17814,681.99,232,158221.68,-1,bgp
174,17893,459.33,2234,1026143.22,-1,bgp
174,17924,681.99,8217,5603911.83,-1,bgp
174,17948,482.32,252,121544.64,-1,bgp
174,17978,402.21,1794,721564.74,-1,bgp
174,17993,554.07,10667,5910264.69,-1,bgp
174,18001,325.62,19056,6205014.72,-1,bgp
174,18013,558.22,466,260130.52,-1,bgp
174,18059,630.48,16431,10359416.88,-1,bgp
174,18106,460.66,89165,41074748.9,-1,bgp
174,18119,262.83,1606,422104.98,-1,bgp
174,18187,534.25,472,252166.0,-1,bgp
174,18200,551.59,10347,5707301.73,-1,bgp
174,18283,464.34,7901,3668750.34,-1,bgp
174,18434,382.68,1940,742399.2,-1,bgp
174,18438,393.75,688,270900.0,-1,bgp
174,18450,374.33,12539,4693723.87,-1,bgp
174,18451,263.43,742,195465.06,-1,bgp
