AS1,AS2,Total_CO2
21859,24373,5190571.94
48147,57497,5192652.66
8551,6461,5195604.06
20115,20001,5195951.85
2497,55391,5196033.36
3356,5089,5199143.04
1764,25255,5202628.76
1299,15133,5203497.5
12479,35625,5205147.96
27066,27046,5206307.7
48147,49666,5208701.16
1299,28458,5211164.7
174,7828,5211293.85
9318,9459,5214830.76
31133,60280,5219151.32
4755,55836,5219610.08
6939,9908,5219951.46
9304,5065,5220901.95
932,967,5221657.08
23520,22933,5225868.75
61102,60068,5226327.68
13786,52840,5226347.98
55836,38529,5226693.28
13807,40918,5227402.95
3257,8966,5229132.75
62167,15412,5230161.53
1221,60068,5230691.82
174,55154,5231461.12
328137,328583,5232952.16
3491,9009,5235083.88
33891,21413,5235199.54
137085,135208,5236609.76
37133,37182,5239047.41
60636,12754,5240947.92
2856,6871,5245677.86
327727,30982,5249860.02
50629,64475,5252010.12
1299,35908,5252459.4
24482,31027,5252785.93
6079,9002,5252852.1
33891,17676,5255652.68
16814,19889,5256463.8
11758,395437,5256936.3
2152,395226,5258854.05
212330,198589,5259432.6
12956,21575,5260777.5
33891,48314,5261885.58
22927,52465,5263283.85
28545,28549,5263314.48
138840,135477,5265629.88
24482,34927,5265900.24
52320,34019,5270522.04
58321,41079,5270993.58
38158,38778,5273136.61
34927,16509,5275463.76
19151,32098,5277264.45
24482,51847,5277433.0
262589,22381,5277787.68
64049,37468,5277869.66
1273,9269,5281924.32
6461,7226,5283017.7
43391,49467,5285534.1
4637,9607,5286709.52
44217,48492,5295281.4
3356,37492,5298660.36
1299,44444,5299465.6
3491,64050,5299634.36
559,7195,5301132.56
35598,58002,5302264.1
6696,2027,5306287.5
6939,2615,5306548.0
37100,36868,5306834.16
23764,34549,5309127.33
25615,21730,5310249.75
140096,400618,5310464.25
6939,3242,5311541.69
58779,56082,5312250.6
27552,64249,5312934.6
17623,17962,5317963.2
6568,6939,5319514.75
1299,28469,5320811.6
31133,34549,5328621.99
6453,8781,5329051.65
6762,9009,5329426.44
12389,51004,5329758.0
2497,9121,5330360.35
174,33154,5331345.0
41798,48096,5332022.8
9730,7633,5332232.96
1299,50266,5333746.95
37100,30999,5337473.64
64049,25091,5338427.15
30844,37004,5338519.2
9002,9381,5339399.25
174,28378,5339917.62
28438,22908,5339917.62
136168,134739,5340238.4
21859,41717,5340243.35
396356,262287,5342326.21
37721,64049,5344377.28
174,7594,5349871.41
1299,57344,5351643.48
174,6700,5354987.8
174,45352,5357309.36
21859,30103,5357936.52
2497,7713,5359448.49
174,6364,5363622.18
1299,35847,5363946.75
35598,43298,5364465.12
24961,49666,5364512.37
10796,17054,5368932.9
136168,132148,5372028.42
212483,20764,5372840.2
1273,24785,5374135.2
198949,206283,5378675.24
6079,6461,5384741.34
12849,21450,5384999.18
34304,44682,5388349.2
15924,49126,5395443.9
174,58715,5401637.4
15830,24989,5402563.08
30081,22363,5402650.32
1273,8698,5404267.14
174,32244,5404618.24
41881,48551,5407060.62
38008,18250,5408025.72
13335,16406,5411229.3
52320,14187,5414952.62
50107,48716,5417974.2
1299,15146,5418794.4
1237,9568,5421965.76
50941,29060,5425035.0
4637,59605,5428461.6
2914,3300,5430977.7
12479,41327,5432341.18
39386,35280,5435142.09
6939,4764,5439894.2
37468,11259,5441236.65
3303,3786,5441664.3
137409,213122,5445012.0
13786,21700,5446410.0
52308,27983,5449219.95
7018,2685,5449779.5
6667,2586,5450181.64
3356,3132,5452492.44
19905,19524,5456765.85
13786,52925,5457810.15
1299,55685,5458076.0
3662,7650,5460011.94
37271,35091,5460585.88
58463,38750,5465581.87
33891,15598,5470824.98
3214,8966,5471010.72
4837,2516,5472091.65
42910,34619,5472474.7
3356,6614,5474792.7
34718,43533,5475843.12
7552,6424,5476809.87
8220,8218,5477546.85
328748,328068,5478224.64
1299,13150,5480116.26
57218,25124,5482809.54
10310,34010,5484315.15
4134,8426,5484982.68
15830,50263,5490037.37
28118,12066,5496911.55
33771,37061,5500895.66
3303,52468,5500915.4
1299,24429,5502807.84
148981,146817,5503174.25
35753,34397,5504330.55
11404,19194,5505093.15
32653,37468,5505162.08
1828,24295,5506647.44
6939,3663,5507010.9
139009,139915,5508415.9
50509,45054,5516730.37
8447,8717,5516836.02
9957,6619,5520501.28
49581,60223,5520567.0
37468,28220,5522147.84
29802,64114,5524569.6
33576,396304,5525145.66
3257,8262,5526081.22
2914,7524,5527869.52
13786,24482,5529004.98
6461,7203,5531174.55
39521,47690,5531951.3
393437,137443,5533772.09
3356,37558,5533848.72
6830,6848,5535735.48
4230,2516,5539612.65
24482,16265,5540330.88
3356,2614,5540593.97
174,32934,5540730.48
174,18978,5541367.44
4637,2516,5542618.62
7018,6621,5543650.03
41344,39442,5545823.2
7922,8047,5546516.55
35168,28910,5547620.0
19151,37468,5549584.95
6939,8796,5551801.9
10122,36131,5553633.05
4766,4134,5554344.95
37179,37333,5556910.32
18988,32204,5557639.5
18734,13579,5559060.78
1299,45498,5561132.53
174,395461,5561475.0
15830,17941,5562370.0
174,30517,5566844.7
12400,206446,5568509.0
1299,3300,5569402.8
19151,33891,5569529.55
174,58507,5571610.59
29802,394727,5572981.5
174,35320,5573498.19
3320,9929,5573961.15
1299,2635,5577309.0
2914,7296,5578351.2
23520,27717,5579639.2
132996,151750,5580853.28
51375,39273,5583690.0
18403,45894,5584659.48
3320,48951,5586593.94
24028,24068,5588665.4
198949,208428,5588952.49
198949,11273,5591008.35
49100,39650,5591297.4
45896,38726,5593114.62
7922,2516,5594475.13
15704,29680,5594768.15
4134,58772,5597738.2
3257,9038,5600296.94
174,20771,5600333.76
3257,60636,5602827.02
174,17924,5603911.83
174,199967,5604505.84
1299,20141,5604986.7
174,6300,5605199.7
11516,54004,5605966.8
44477,26383,5606734.56
174,6400,5609555.5
19551,11857,5610192.64
55655,23699,5612304.32
31549,1756,5616975.0
3216,34019,5626992.78
29049,57293,5627992.3
174,8849,5630047.28
46849,18618,5630897.55
13335,14792,5631281.1
1299,398823,5631683.04
51847,61112,5631714.45
33763,32398,5636304.88
52320,31027,5637910.46
48362,64049,5641694.52
20804,24482,5642951.7
60068,53587,5643943.12
3356,5391,5651582.45
6461,210,5653143.45
54994,38107,5659056.9
1299,34772,5661514.0
12735,15830,5663412.61
138195,398704,5667171.84
2914,6400,5667858.65
37721,32787,5668562.74
199938,201709,5669018.22
1299,14244,5670757.75
6939,6718,5672806.65
1299,9658,5673135.9
398704,18811,5673583.0
7195,553,5673836.18
45899,37468,5675988.5
58717,23991,5677210.99
51185,64049,5677597.8
64049,34927,5680547.95
23520,18809,5681154.18
20764,42473,5683573.78
50629,39386,5683632.36
6453,9381,5684360.11
61832,28294,5686974.21
9318,6619,5689849.14
208972,212219,5692294.3
37271,37468,5692698.36
35280,16509,5693076.16
19151,16735,5700703.65
37468,25091,5701246.99
26615,52965,5704313.49
202984,16262,5704840.0
60725,58460,5705528.34
174,263237,5706406.35
174,18200,5707301.73
6453,4775,5710834.56
45147,45701,5717081.1
39386,58250,5717401.41
37680,39386,5717668.36
7018,8030,5722949.55
1299,22616,5723105.96
30844,36958,5723177.04
4621,9411,5725212.5
3491,9902,5727265.86
174,45796,5728077.07
3356,44901,5730139.22
8544,5425,5731453.36
39386,41176,5734112.85
13335,35280,5736155.14
6939,2906,5736687.6
1555,1501,5739825.75
12735,25091,5740018.38
138840,141968,5740601.16
174,55821,5741678.4
14907,16509,5742587.2
4766,9955,5743439.28
8151,3596,5745720.33
174,45147,5745742.45
1273,31500,5746163.2
10481,27881,5746430.55
45629,56309,5747947.0
20562,57344,5748855.84
174,394684,5749881.62
198949,395831,5751715.8
13786,28260,5756331.33
13335,139646,5757968.5
1299,5078,5762071.65
4780,9922,5762167.25
3491,55547,5764225.5
2764,7474,5764667.09
15704,202766,5768394.35
12406,44087,5774685.06
3326,6939,5777048.5
30844,37228,5779684.05
39392,44489,5783279.64
20485,212483,5785278.5
3491,58463,5785641.54
28917,39153,5785838.3
1299,47583,5786383.59
58715,23991,5789046.42
132770,134932,5797599.2
10075,17471,5798771.24
2914,45896,5799948.44
3356,36092,5800426.65
47794,50880,5800958.61
3356,36444,5801658.31
3491,58511,5801918.03
12129,14938,5805412.8
3356,3,5805521.92
6128,3491,5806563.45
174,3302,5808968.59
28329,53180,5809070.67
174,29286,5809540.32
12389,41789,5809952.8
174,393559,5813270.41
3216,49544,5814487.72
264409,268696,5818876.59
17494,63980,5822388.66
4637,49605,5822390.08
3356,8926,5823871.65
12389,57277,5828141.7
37179,37266,5829120.24
2518,9354,5831954.7
4766,9647,5834164.41
45796,45223,5836112.5
30781,59944,5836133.82
37183,31856,5838443.5
174,34177,5841432.6
174,264997,5843989.36
4766,9317,5844935.43
174,40021,5846031.27
20485,50340,5847024.0
37100,60171,5853186.24
3356,33668,5859109.8
21341,24631,5862196.08
35819,34400,5865715.44
209474,209737,5868431.8
3257,5715,5869849.2
2914,29838,5873167.44
174,36086,5874378.96
50629,3214,5874484.53
133296,137127,5876222.72
6939,8881,5876468.58
12389,47764,5878961.28
174,35346,5880919.89
31133,57181,5882723.2
31027,37468,5885392.5
15694,30851,5889048.48
13786,60068,5889555.0
3491,399077,5890721.59
1299,6821,5891115.38
13329,40230,5895930.6
1299,9930,5900588.32
1299,50340,5900650.56
17639,37468,5903860.8
3356,3209,5904689.04
4637,8455,5906470.78
9002,8641,5906974.45
32653,39386,5907097.04
9318,9644,5907904.47
174,17993,5910264.69
41798,61010,5911022.8
20485,49063,5919022.69
174,21928,5919974.64
1299,16863,5920477.8
3214,8888,5921946.52
42020,24634,5931471.38
32787,10100,5931645.72
18450,46261,5935717.71
11178,22702,5937737.55
174,27258,5938888.2
47734,20485,5941577.1
52444,28100,5942058.3
3356,1680,5942083.03
3491,63956,5943920.4
3356,2635,5947471.4
174,21320,5952846.72
10310,56173,5954936.13
38091,45365,5958445.41
11272,400220,5958449.25
3356,2559,5959842.32
55685,45725,5960257.49
266809,272951,5962489.75
58682,45245,5964787.81
3303,4230,5968389.98
18403,49544,5968612.14
2914,30517,5969188.65
22646,21830,5972640.6
39386,47147,5973706.62
23352,30094,5974146.75
31133,12418,5974809.2
51185,39386,5982842.88
35598,34123,5983761.42
45820,55353,5988137.28
2497,4785,5988688.46
24538,38146,5989688.11
12956,20940,5989973.08
60068,63473,5993718.06
58682,38026,5993962.27
1299,196925,5994586.26
37282,29091,6001836.24
1299,4651,6006688.8
23969,56120,6018543.0
6762,6866,6019675.75
36351,17390,6022396.6
1136,8737,6022445.25
36352,27176,6025174.44
37662,61317,6030972.09
37468,20598,6031670.62
9824,9378,6035752.48
1299,45352,6042341.11
13767,22903,6045898.65
3399,6461,6052391.07
20485,15974,6054766.8
36947,36891,6055845.55
20115,49544,6057021.6
1828,20141,6061665.08
3356,6204,6062845.09
3356,46573,6065664.88
31500,59504,6068990.28
11172,10479,6069101.94
12400,44709,6069114.74
1299,2527,6074308.41
7195,1836,6076479.98
3356,8881,6091077.75
6762,4788,6094048.4
24482,38082,6095559.78
12389,43797,6096093.2
1299,63199,6096634.39
13169,15916,6096665.08
293,683,6098061.45
3257,8895,6100298.98
12956,199524,6105347.2
12956,37721,6107289.48
174,30103,6107368.1
4637,4628,6109111.39
174,56630,6109547.76
2516,54994,6112429.05
1299,396122,6115704.75
174,29084,6119896.23
174,198471,6122663.82
4637,54825,6124320.88
3356,1226,6125677.05
3257,60781,6125742.09
23947,23671,6126030.24
10075,63980,6126636.6
18106,16509,6127099.48
18734,28477,6129220.86
9002,9294,6129574.25
33891,396356,6132083.2
38193,55501,6136600.95
174,19257,6137567.1
306,334,6141019.05
39308,34636,6144007.74
3216,2497,6154483.55
138423,141342,6155734.23
58945,17471,6156505.69
30844,37697,6156638.46
174,400043,6158278.8
12956,24785,6160475.2
12735,43391,6162046.1
18106,37468,6165017.19
39386,37468,6165526.3
12179,393398,6169018.2
7473,2497,6169797.63
174,55329,6174069.86
2711,47583,6174387.9
174,6205,6176084.2
25899,14107,6176689.2
24088,45544,6178792.24
174,376,6185826.66
35598,15672,6190328.34
12389,51592,6193569.6
137409,134823,6195054.67
50629,33891,6196640.66
29075,59689,6199735.22
50928,39785,6201206.0
10075,24122,6203045.9
174,18001,6205014.72
23764,45430,6218005.28
137491,150385,6221800.91
7552,7195,6229181.0
12008,397220,6231379.59
17665,55879,6236757.6
174,395954,6236802.36
52361,27983,6242499.45
13977,13672,6243043.35
6939,6208,6243819.4
45820,55441,6245257.44
174,53292,6247940.84
2516,7479,6249756.36
9002,8426,6250656.8
2516,7687,6258102.0
24482,38195,6258970.0
58552,58821,6261971.52
5405,62874,6264769.3
12389,35000,6264807.36
52468,19447,6265122.57
9318,9756,6267076.56
26548,35830,6272415.48
1554,1555,6273727.35
174,4775,6276108.9
6057,9318,6279485.5
13194,199527,6280529.19
9498,4862,6282947.52
16713,23138,6283316.1
10075,137498,6283622.98
1299,399898,6283699.65
10242,30325,6286384.5
1299,50010,6289467.9
10075,149765,6290569.28
174,44592,6291031.5
1299,22611,6291145.05
20473,399976,6300575.85
28458,28526,6301820.34
2914,53813,6305271.1
11758,40020,6307479.75
38001,37468,6308212.24
20485,18403,6310195.84
1299,23930,6314300.3
43350,60503,6316791.47
3356,52323,6317878.95
2518,9002,6318333.64
37468,28126,6319214.48
19151,18447,6319369.8
8359,6697,6321711.6
11019,25645,6322054.65
12389,35104,6325434.15
41798,48988,6326583.55
36352,19084,6333177.6
34927,37468,6336210.87
3257,288,6336418.6
37613,29614,6345474.32
11714,30569,6346985.4
10075,45245,6347528.94
16246,12570,6352337.14
703,9555,6352662.03
6453,7617,6353418.84
174,47787,6355745.33
4766,2497,6358483.26
3356,42927,6360738.14
3356,7054,6362851.6
58453,45296,6367472.3
15774,16285,6371003.6
1299,25512,6373592.09
7575,4766,6373955.64
37271,37482,6377084.48
20875,57869,6377600.0
4637,1280,6378436.5
24482,28917,6380287.68
396998,36231,6380319.42
133661,139560,6380546.56
3356,52974,6381887.14
12389,33991,6382682.8
174,26479,6383806.2
9370,7684,6384469.84
262589,24482,6390242.04
10075,58656,6390721.12
1299,46475,6391893.24
139009,139052,6391985.26
2914,7795,6392627.85
32787,13322,6396079.8
32787,40923,6396079.8
35598,49531,6397366.18
174,62874,6399311.1
6762,6057,6400409.64
36236,16509,6409601.1
263444,262761,6410869.92
3214,64049,6411296.93
1299,396986,6412516.2
212483,15412,6422215.8
20115,22974,6423311.85
1299,20804,6424582.38
19151,16509,6424846.05
37084,15399,6425534.28
7473,9002,6430006.0
136168,131322,6430690.2
8501,1887,6432075.82
6762,3223,6434925.0
16735,262493,6435659.55
38193,23888,6436355.67
12389,34879,6437164.4
43727,35104,6437766.6
1828,24247,6438613.44
13293,15744,6441915.5
38195,49915,6442649.2
58453,55685,6444874.24
1299,61157,6446077.25
38193,24435,6447516.75
31133,35104,6452313.8
20485,33991,6457250.0
6453,4651,6465445.68
13329,26760,6470872.05
26794,14090,6475091.1
9304,9505,6477660.0
24482,62240,6481108.24
18403,45557,6482895.15
136106,141137,6485022.47
150178,137453,6485065.68
6939,7568,6485671.36
174,47589,6494220.2
1299,8075,6494489.82
133296,149240,6496711.04
4766,9530,6497824.95
174,263157,6499630.98
30094,40861,6502706.7
7018,5773,6504240.9
3491,9925,6504820.62
2914,29866,6514213.2
3786,4668,6515638.56
30844,37006,6517503.21
132884,134734,6521186.44
3257,2687,6526466.86
20764,34456,6527325.2
32787,27283,6533007.15
45474,63005,6533007.15
151326,138077,6537048.25
3356,53181,6539385.6
8985,3316,6548437.6
12200,14492,6553335.3
3320,34549,6554586.99
1299,6849,6556272.45
53264,20278,6558354.32
3356,8895,6561006.3
13335,55836,6569668.0
209,6640,6582684.75
202984,213220,6583475.2
13786,264409,6587586.06
1299,34702,6587824.36
3257,8781,6588972.5
19332,270141,6589324.53
52468,18840,6590843.9
9505,7532,6593597.45
7552,8758,6595062.21
31133,25091,6595891.73
2914,8698,6596006.53
138195,132325,6597028.8
37100,37168,6598255.04
701,9318,6601400.31
3356,54641,6605434.29
1299,29838,6606216.17
20485,20870,6606384.4
139009,134180,6607320.56
174,101,6608110.86
4637,1273,6609663.6
2914,33763,6612948.78
2603,4134,6619575.6
3786,2497,6619884.81
9002,8932,6620175.45
27258,395658,6625059.15
35753,31452,6625087.14
56630,26383,6626157.89
22356,52468,6628354.4
18002,58898,6632000.16
29802,398395,6635787.86
64126,58453,6636182.1
1299,64050,6637880.4
39386,42428,6638619.54
1299,8926,6640889.5
1299,18809,6641338.32
60068,25645,6647688.6
174,396073,6649685.28
3223,34224,6654863.82
10396,20372,6655267.95
2914,39572,6657593.94
31133,31224,6660737.6
202984,205125,6661186.8
174,43641,6661337.46
18233,17895,6661814.43
577,60068,6664264.2
262253,271814,6666786.21
20879,13156,6667780.2
58224,44208,6670398.54
174,22541,6674957.82
38091,17586,6679275.21
19151,20115,6680290.35
37468,29614,6682855.02
27064,27066,6683358.75
29049,39397,6685219.2
3320,4766,6687595.46
56655,34927,6688834.56
3356,35415,6691690.74
17621,37963,6697813.5
37282,37682,6699557.2
25615,23465,6705221.1
24889,51873,6705522.6
701,7018,6707973.41
17408,18419,6707989.08
174,9924,6711712.0
4134,7497,6715719.1
4766,49544,6722236.3
4808,9811,6724671.9
141731,152300,6728186.18
52320,4134,6730966.35
174,9038,6732406.85
1273,17676,6732457.3
23764,37721,6732475.56
9002,8772,6734543.01
3356,6619,6738084.0
2914,398465,6741977.76
4455,7195,6742411.37
42708,4134,6745524.0
8220,6461,6749702.15
4826,9749,6752564.78
19151,52320,6755849.7
1103,9002,6757297.56
37662,37105,6759170.8
53587,22552,6761318.1
1828,4556,6761704.8
1299,394437,6763904.25
7195,9318,6766021.0
1273,36994,6769003.68
6939,7632,6770091.24
174,37035,6773044.38
150178,134599,6777504.91
174,327708,6779967.3
174,210021,6786623.74
39386,48362,6786941.92
12956,13335,6788665.82
3257,3399,6806232.9
174,8881,6806251.06
20764,52091,6819356.03
3786,4663,6820127.01
17439,45769,6822538.24
1299,22439,6825000.0
2914,8781,6826462.24
45820,45648,6828913.12
23520,52286,6832142.31
20485,34549,6848427.34
5511,2647,6854067.9
137409,199959,6856634.32
137409,153371,6859337.91
32787,13169,6860648.04
